"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Yukon","2016A000260","Females","15 to 19 years","Persons","249","units","0","v470204","12.3.25","1008","","","","0"
"2019","Yukon","2016A000260","Females","15 to 19 years","Persons","249","units","0","v470204","12.3.25","1001","","","","0"
"2020","Yukon","2016A000260","Females","15 to 19 years","Persons","249","units","0","v470204","12.3.25","1015","","","","0"
"2021","Yukon","2016A000260","Females","15 to 19 years","Persons","249","units","0","v470204","12.3.25","1024","","","","0"
"2010","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1139","","","","0"
"2011","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1144","","","","0"
"2012","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1144","","","","0"
"2013","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1143","","","","0"
"2014","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1110","","","","0"
"2015","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1067","","","","0"
"2016","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1016","","","","0"
"2017","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1042","","","","0"
"2018","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1088","","","","0"
"2019","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1116","","","","0"
"2020","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1158","","","","0"
"2021","Yukon","2016A000260","Females","20 to 24 years","Persons","249","units","0","v470225","12.3.31","1192","","","","0"
"2010","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1260","","","","0"
"2011","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1303","","","","0"
"2012","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1362","","","","0"
"2013","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1407","","","","0"
"2014","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1424","","","","0"
"2015","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1422","","","","0"
"2016","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1435","","","","0"
"2017","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1462","","","","0"
"2018","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1435","","","","0"
"2019","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1399","","","","0"
"2020","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1359","","","","0"
"2021","Yukon","2016A000260","Females","25 to 29 years","Persons","249","units","0","v470243","12.3.37","1341","","","","0"
"2010","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1272","","","","0"
"2011","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1339","","","","0"
"2012","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1339","","","","0"
"2013","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1350","","","","0"
"2014","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1467","","","","0"
"2015","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1528","","","","0"
"2016","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1654","","","","0"
"2017","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1729","","","","0"
"2018","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1757","","","","0"
"2019","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1757","","","","0"
"2020","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1797","","","","0"
"2021","Yukon","2016A000260","Females","30 to 34 years","Persons","249","units","0","v470264","12.3.43","1774","","","","0"
"2010","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1333","","","","0"
"2011","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1328","","","","0"
"2012","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1360","","","","0"
"2013","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1345","","","","0"
"2014","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1376","","","","0"
"2015","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1408","","","","0"
"2016","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1457","","","","0"
"2017","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1514","","","","0"
"2018","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1590","","","","0"
"2019","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1723","","","","0"
"2020","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1796","","","","0"
"2021","Yukon","2016A000260","Females","35 to 39 years","Persons","249","units","0","v470282","12.3.49","1893","","","","0"
"2010","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1233","","","","0"
"2011","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1283","","","","0"
"2012","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1354","","","","0"
"2013","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1393","","","","0"
"2014","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1409","","","","0"
"2015","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1462","","","","0"
"2016","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1467","","","","0"
"2017","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1468","","","","0"
"2018","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1495","","","","0"
"2019","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1537","","","","0"
"2020","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1602","","","","0"
"2021","Yukon","2016A000260","Females","40 to 44 years","Persons","249","units","0","v470303","12.3.55","1668","","","","0"
"2010","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1639","","","","0"
"2011","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1543","","","","0"
"2012","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1517","","","","0"
"2013","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1449","","","","0"
"2014","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1411","","","","0"
"2015","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1352","","","","0"
"2016","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1389","","","","0"
"2017","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1440","","","","0"
"2018","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1469","","","","0"
"2019","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1479","","","","0"
"2020","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1527","","","","0"
"2021","Yukon","2016A000260","Females","45 to 49 years","Persons","249","units","0","v470324","12.3.61","1529","","","","0"
"2010","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1516","","","","0"
"2011","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1584","","","","0"
"2012","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1654","","","","0"
"2013","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1696","","","","0"
"2014","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1714","","","","0"
"2015","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1699","","","","0"
"2016","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1608","","","","0"
"2017","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1536","","","","0"
"2018","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1451","","","","0"
"2019","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1396","","","","0"
"2020","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1342","","","","0"
"2021","Yukon","2016A000260","Females","50 to 54 years","Persons","249","units","0","v470342","12.3.67","1368","","","","0"
"2010","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1291","","","","0"
"2011","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1344","","","","0"
"2012","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1387","","","","0"
"2013","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1417","","","","0"
"2014","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1441","","","","0"
"2015","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1485","","","","0"
"2016","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1579","","","","0"
"2017","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1637","","","","0"
"2018","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1675","","","","0"
"2019","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1660","","","","0"
"2020","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1625","","","","0"
"2021","Yukon","2016A000260","Females","55 to 59 years","Persons","249","units","0","v470363","12.3.73","1536","","","","0"
"2010","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","933","","","","0"
"2011","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1002","","","","0"
"2012","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1022","","","","0"
"2013","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1052","","","","0"
"2014","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1133","","","","0"
"2015","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1208","","","","0"
"2016","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1254","","","","0"
"2017","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1328","","","","0"
"2018","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1406","","","","0"
"2019","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1470","","","","0"
"2020","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1519","","","","0"
"2021","Yukon","2016A000260","Females","60 to 64 years","Persons","249","units","0","v470381","12.3.79","1568","","","","0"
"2010","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","536","","","","0"
"2011","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","573","","","","0"
"2012","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","665","","","","0"
"2013","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","729","","","","0"
"2014","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","760","","","","0"
"2015","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","807","","","","0"
"2016","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","865","","","","0"
"2017","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","913","","","","0"
"2018","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","955","","","","0"
"2019","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","1054","","","","0"
"2020","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","1152","","","","0"
"2021","Yukon","2016A000260","Females","65 to 69 years","Persons","249","units","0","v470402","12.3.85","1218","","","","0"
"2010","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","319","","","","0"
"2011","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","336","","","","0"
"2012","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","335","","","","0"
"2013","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","361","","","","0"
"2014","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","410","","","","0"
"2015","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","434","","","","0"
"2016","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","475","","","","0"
"2017","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","550","","","","0"
"2018","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","615","","","","0"
"2019","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","653","","","","0"
"2020","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","709","","","","0"
"2021","Yukon","2016A000260","Females","70 to 74 years","Persons","249","units","0","v470405","12.3.86","787","","","","0"
"2010","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","255","","","","0"
"2011","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","271","","","","0"
"2012","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","273","","","","0"
"2013","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","275","","","","0"
"2014","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","264","","","","0"
"2015","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","263","","","","0"
"2016","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","282","","","","0"
"2017","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","282","","","","0"
"2018","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","309","","","","0"
"2019","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","360","","","","0"
"2020","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","389","","","","0"
"2021","Yukon","2016A000260","Females","75 to 79 years","Persons","249","units","0","v470408","12.3.87","415","","","","0"
"2010","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","145","","","","0"
"2011","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","150","","","","0"
"2012","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","165","","","","0"
"2013","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","179","","","","0"
"2014","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","196","","","","0"
"2015","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","210","","","","0"
"2016","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","206","","","","0"
"2017","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","202","","","","0"
"2018","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","207","","","","0"
"2019","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","202","","","","0"
"2020","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","208","","","","0"
"2021","Yukon","2016A000260","Females","80 to 84 years","Persons","249","units","0","v470411","12.3.88","216","","","","0"
"2010","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","82","","","","0"
"2011","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","91","","","","0"
"2012","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","95","","","","0"
"2013","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","92","","","","0"
"2014","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","79","","","","0"
"2015","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","95","","","","0"
"2016","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","107","","","","0"
"2017","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","115","","","","0"
"2018","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","121","","","","0"
"2019","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","137","","","","0"
"2020","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","149","","","","0"
"2021","Yukon","2016A000260","Females","85 to 89 years","Persons","249","units","0","v470414","12.3.89","140","","","","0"
"2010","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","37","","","","0"
"2011","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","41","","","","0"
"2012","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","43","","","","0"
"2013","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","47","","","","0"
"2014","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","60","","","","0"
"2015","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","55","","","","0"
"2016","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","52","","","","0"
"2017","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","48","","","","0"
"2018","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","37","","","","0"
"2019","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","23","","","","0"
"2020","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","29","","","","0"
"2021","Yukon","2016A000260","Females","90 to 94 years","Persons","249","units","0","v31226979","12.3.126","29","","","","0"
"2010","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","9","","","","0"
"2011","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","5","","","","0"
"2012","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","5","","","","0"
"2013","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","9","","","","0"
"2014","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","13","","","","0"
"2015","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","17","","","","0"
"2016","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","19","","","","0"
"2017","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","25","","","","0"
"2018","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","33","","","","0"
"2019","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","37","","","","0"
"2020","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","27","","","","0"
"2021","Yukon","2016A000260","Females","95 to 99 years","Persons","249","units","0","v31226985","12.3.132","20","","","","0"
"2010","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","1","","","","0"
"2011","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","0","","","","0"
"2012","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","0","","","","0"
"2013","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","0","","","","0"
"2014","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","1","","","","0"
"2015","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","0","","","","0"
"2016","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","0","","","","0"
"2017","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","0","","","","0"
"2018","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","2","","","","0"
"2019","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","5","","","","0"
"2020","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","8","","","","0"
"2021","Yukon","2016A000260","Females","100 years and over","Persons","249","units","0","v31226991","12.3.138","11","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","43285","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","43504","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","43648","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","43805","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","43884","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","44237","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","44649","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","44891","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","44981","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","45070","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","45372","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","All ages","Persons","249","units","0","v479937","14.1.1","45504","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3325","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3360","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3280","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3194","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3162","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3182","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3292","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3223","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3150","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","3084","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","2973","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","0 to 4 years","Persons","249","units","0","v480153","14.1.7","2850","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","2927","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","2887","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","2987","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3043","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3022","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3079","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3034","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3058","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3050","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3070","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3075","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","5 to 9 years","Persons","249","units","0","v479967","14.1.13","3075","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","3010","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2892","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2808","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2803","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2838","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2824","","","","0"
